Request time on server, client time on server, client working time 
0.0688712, 47.833174666666665, 1647.2
0.08097866666666667, 5.101216377777778, 2065.5333333333333
0.07819939999999999, 7.295445773333332, 622.6
0.0782496, 10.32576061904762, 1224.6571428571428
0.07554256296296295, 46.7525112962963, 1408.0
0.07717439215686274, 7.05074279738562, 1204.078431372549
0.08036494666666666, 8.033587986666667, 1829.86
0.07122734, 25.999464346666667, 4171.1
0.07881975816993464, 11.12956016993464, 3881.9411764705883
0.07824904666666667, 9.59198834, 3895.58
