Request time on server, client time on server, client working time 
0.19189658999999998, 44.312868359999996, 948.0
0.18529371, 19.632303209999996, 998.5
0.19399068, 94.09236942, 2785.6
0.19918863, 285.68520606, 7678.9
0.21480839999999998, 120.36143106, 4388.9
0.19434784, 86.05324882, 4461.4
0.20718182999999998, 44.92423731, 4298.1
0.20588217000000003, 143.98221799, 7517.2
0.20948507, 80.63794454, 7089.9
0.19383475, 60.45122251, 6605.2
0.20034972999999998, 80.71621833, 7206.6
