Request time on server, client time on server, client working time 
0.21653507999999996, 31.8002404, 398.6
0.98779252, 25.335251999999997, 944.8
2.6479506, 80.77348336, 2459.0
4.8133843999999995, 262.44914728, 4452.8
7.61589096, 127.65345043999999, 2401.4
11.82365248, 210.68535659999998, 2608.4
16.03111096, 234.85711908, 2677.0
21.14395844, 432.16189376, 5042.6
27.318549519999998, 194.49080267999997, 5177.4
34.34788311999999, 366.74238152, 6301.0
